change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-06-07,new,52090355,,,,Furnished | Luxurious | Breathtaking view,,400.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Al Lagoon Real Estate ,,YES,,,,,,2026-06-07T05:32:49.410899+00:00,2026-06-07T05:32:49.410899+00:00,0,2026-06-07T05:32:49.410899+00:00
2026-06-07,new,54178059,,,,Amazing1 BHK like new flat in Gufool,,240.0,,,BHD,monthly,,,,,,,,,,,26.223421096801758,50.56662368774414,,,,Sadiq Al Majed,,PARTLY,,,,,,2026-06-07T05:32:49.410899+00:00,2026-06-07T05:32:49.410899+00:00,0,2026-06-07T05:32:49.410899+00:00
2026-06-07,new,54178060,,,,Family friendly 1 bedroom flat in Sugaya,,270.0,,,BHD,monthly,,,,,,,,,,,26.21693992614746,50.57733154296875,,,,Sadiq Al Majed,,YES,,,,,,2026-06-07T05:32:49.410899+00:00,2026-06-07T05:32:49.410899+00:00,0,2026-06-07T05:32:49.410899+00:00
2026-06-07,new,54178099,,,,PRIME LOCATION | WATER VIEW | BALCONY | SUPERB,,850.0,,,BHD,monthly,,,,,,,,,,,26.23778533935547,50.57342529296875,,,,Hanna Yurkova,,YES,,,,,,2026-06-07T05:32:49.410899+00:00,2026-06-07T05:32:49.410899+00:00,0,2026-06-07T05:32:49.410899+00:00
2026-06-07,new,54178109,,,,Luxury 1 BR Furnished Apartment with Water View,,400.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Abdulla Ebrahim,,YES,,,,,,2026-06-07T05:32:49.410899+00:00,2026-06-07T05:32:49.410899+00:00,0,2026-06-07T05:32:49.410899+00:00
2026-06-07,removed,52570784,,,,waterfront villa with swimming pool - Al Naseem,360000.0,,,,BHD,sell,,,,,,,,,,,26.31142234802246,50.64306640625,,,,Home & Co,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-07T00:43:20.894312+00:00,6,2026-06-07T00:43:20.894312+00:00
2026-06-07,removed,54068218,,,,FAMILY FRIENDLY -BEACH ACCESS-KIDS PLAY AREA,800.0,,,,BHD,monthly,,,,,,,,,,,26.29715919494629,50.669647216796875,,,,Alice Muthoni,,YES,,,,,,2026-06-03T09:37:20.928181+00:00,2026-06-07T00:43:20.894312+00:00,3,2026-06-07T00:43:20.894312+00:00
2026-06-07,removed,924693,,,,Brand new | Attractive price | Quiet area,260.0,,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Al Lagoon Real Estate ,,YES,,,,,,2026-06-07T00:43:20.894312+00:00,2026-06-07T00:43:20.894312+00:00,0,2026-06-07T00:43:20.894312+00:00
