change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-08-19,new,51352551,,,Land,Land for sale in Al-Ramli area Located on two stre,,78892.0,,,BHD,sell,,,,,,,,,,,26.1634578704834,50.515289306640625,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-central-governorate-a-ali-2PeUOBY6zZ2.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352552,,,Apartment,Investment apartment for sale in a prestigious tow,,50000.0,,,BHD,sell,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Abdulfattah ali,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-capital-governorate-al-juffair-2PeUOC8jFLM.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352553,,,Land,"Residential land for sale in Barbar, near the sea.",,100000.0,,,BHD,sell,,,,,,,,,,,26.229394912719727,50.48070526123047,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-barbar-2PeUOEz097Q.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352556,,,Land,Land for sale in Sadad Area: 314.6 square meters C,,88000.0,,,BHD,sell,,,,,,,,,,,26.08335304260254,50.48234558105469,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-sadad-2PeUObcMyCO.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352561,,,Land,Land for sale in Hamala Located in a quiet area Ar,,72848.0,,,BHD,sell,,,,,,,,,,,26.140336990356445,50.478271484375,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-hamala-2PeUOtAwe1o.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352562,,,Land,Land for sale in Askar Ras Hayyan Plan No. 1 Land,,79000.0,,,BHD,sell,,,,,,,,,,,26.05678367614746,50.61648178100586,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-southern-governorate-askar-2PeUOy3FRYW.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352566,,,Land,"Residential land for sale in Hamala, on Al Mazarea",,102822.0,,,BHD,sell,,,,,,,,,,,26.140336990356445,50.478271484375,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-hamala-2PeUPD0JMNE.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352578,,,Land,Land for sale in Diyar Al Muharraq In Al Qamra are,,132302.0,,,BHD,sell,,,,,,,,Diyar Al Muharraq,,,26.31142234802246,50.64306640625,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-muharraq-governorate-diyar-al-muharraq-2PeUdQEIGnI.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352614,,,Land,Prime Land for Sale in Hamala  Strategic and Vibra,,79000.0,,,BHD,sell,,,,,,,,,,,26.140336990356445,50.478271484375,,,,Abdulfattah ali,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-hamala-2PeVr1UklHM.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
2026-08-19,new,51352635,,,Apartment,"For rent: Spacious apartment in Saar, near Karami",,350.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Abdulfattah ali,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-saar-2PeWP2adBaK.html,2026-05-31T13:58:31.068517+00:00,2026-08-19T20:36:20.718393+00:00,80,2026-08-19T20:36:20.718393+00:00
