change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-07-28,new,1000212,,,Villa,Exclusive Area | Freehold | Payment Plan Available,,216000.0,,,BHD,sell,,,,,,,,Al Areen Development,,,26.003664016723633,50.517555236816406,,,,Samar Kafri,,PARTLY,off_plan_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-southern-governorate-zallaq-al-areen-development-1000212.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1000320,,,Apartment,Freehold - Modern - Furnished - Balcony,,350.0,,,BHD,monthly,,,,,,,,The Treasure,,,26.27286720275879,50.672889709472656,,,,Ahmed Alkuwaiti,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-dilmunia-island-the-treasure-1000320.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1000364,,,Villa,CORNER STAND ALONE | EXTRA SPACIOUS | SECURED AREA,,700.0,,,BHD,monthly,,,,,,,,,,,26.27199935913086,50.60900115966797,,,,Violeta Abboud,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-busaiteen-1000364.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1000487,,,Whole Building,Building for sale at exhibition road,,900000.0,,,BHD,sell,,,,,,,,Exhibition Road,,,26.231962203979492,50.59507369995117,,,,Abdulla Ebrahim ,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/whole-building-for-sale-capital-governorate-hoora-exhibition-road-1000487.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1000623,,,Apartment,1BHK | Gym | Pool | Barbecue area | Living room,,350.0,,,BHD,monthly,,,,,,,,The Lagoon,,,26.287778854370117,50.66339111328125,,,,Muhammad Usman,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-the-lagoon-1000623.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1000802,,,Land,Prime Location | Ritz-Carlton | Seef Mall,,540000.0,,,BHD,sell,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Ali Almalek,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-capital-governorate-seef-1000802.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1001058,,,Apartment,Luxurious Sea View | Hosusekeeping | Navy Approved,,704.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Sonali Fernandes,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-1001058.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1001527,,,Land,BD 35 SQft | Large Investment Plot | Multi-Use,,1156959.0,,,BHD,sell,,,,,,,,,,,26.27199935913086,50.60900115966797,,,,Samar Kafri,,,,,,,https://www.propertyfinder.bh/en/plp/commercial-buy/land-for-sale-muharraq-governorate-busaiteen-1001527.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1001529,,,Land,BD30SQft | Corner Plot | Easy Access to Main Road,,84540.0,,,BHD,sell,,,,,,,,,,,26.140336990356445,50.478271484375,,,,Samar Kafri,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-hamala-1001529.html,2026-05-31T13:58:31.068517+00:00,2026-07-28T21:13:30.461515+00:00,58,2026-07-28T21:13:30.461515+00:00
2026-07-28,new,1001538,,,Land,BD35.5 SQft | Easy Access to Main Road,,62000.0,,,BHD,sell,,,,,,,,,,,26.140336990356445,50.478271484375,,,,Samar Kafri,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-hamala-1001538.html,2026-07-28T21:13:30.461515+00:00,2026-07-28T21:13:30.461515+00:00,0,2026-07-28T21:13:30.461515+00:00
