change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-06-06,new,1000041,,,,Furnished Studio | 1 BHK | Gym Pool | Lift | WiFi,,250.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Muhammad Usman,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000063,,,,2 BHK | Living Area | Gym | Pool | Lift | Wifi,,400.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Muhammad Usman,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000088,,,,2 BHK |  Balcony | Gym | Pool | WIFI | Lift,,600.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Muhammad Usman,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000106,,,,1BHK | Balcony | Gym Pool | Closed kitchen | Lift,,330.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Muhammad Usman,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000124,,,,luxurious apartment 2 bhk below market price!!,,380.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Barath Nunavathi,,YES,,,,,,2026-06-02T00:10:52.106132+00:00,2026-06-06T12:27:28.042901+00:00,4,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000132,,,,3BHK | Balcony | Gym Pool | Party Hall Games Area,,450.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Muhammad Usman,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000143,,,,1 BHK | Balcony | Gym Pool | Closed kitchen | WiFi,,330.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Muhammad Usman,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,1000877,,,,Gorgeous 1 bhk with facilities below market price,,300.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Barath Nunavathi,,YES,,,,,,2026-06-02T00:10:52.106132+00:00,2026-06-06T12:27:28.042901+00:00,4,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53242528,,,,BALCONY | PRIME LOCATION | MODERN | HIGH FLOOR,,350.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Yusuf Meshaal,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53269475,,,,OFFER PRICE | PRIME LOCATION | HIGH FLOOR,,350.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Yusuf Meshaal,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53323328,,,,Modern Sea View | Balcony and Lifestyle Facilities,,300.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Iqbal Mayoddin,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53323483,,,,Modern and Stylish Apartment l 2 Living Rooms,,822.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Siwar Arfaoui,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53323571,,,,Beautifully Designed l Luxury Apartment l Spacious,,822.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Siwar Arfaoui,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53626996,,,,Elegant 2BR | Partial Sea View & City View,,360.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Asfand  Khan,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53654826,,,,Elegant 2BR Apartment | Sea View | Inclusive,,400.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Asfand  Khan,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53654856,,,,SPACIOUS | BRIGHT | JACCUZI | EWA LIMIT,,350.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Ali Sultani,,YES,,,,,,2026-06-02T13:15:39.812588+00:00,2026-06-06T12:27:28.042901+00:00,3,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53655011,,,,AMAZING | NAVY APPROVED | GREAT DEAL,,370.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Ali Sultani,,YES,,,,,,2026-06-02T13:15:39.812588+00:00,2026-06-06T12:27:28.042901+00:00,3,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53655464,,,,BRAND NEW LUXURY APARTMENT FOR RENT/CLOSED KITCHEN,,480.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Kristina Rakikji,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53655475,,,,BRAND NEW MODERN AND SPACIOUS / CLOSED KITCHEN,,480.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Kristina Rakikji,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,53821727,,,,Furnished | Luxurious | Quiet area,,230.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Al Lagoon Real Estate ,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-06T12:27:28.042901+00:00,5,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,54151070,,,,Spectacular City Skylines l Endless Sea Views,,950.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Siwar Arfaoui,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,54151078,,,,Beautiful Villa Private Garden Great Facilites,,680.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Antony Shaiju,,PARTLY,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,54151083,,,,FULLY RENOVATED |  BEST PRICE!! | COMFORTABLE 1BHK,,300.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Loai Bitar,,YES,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
2026-06-06,new,54151085,,,,NEWLY RENOVATED | SERENE COMPOUND | SPACIOUS 4BHK,,1200.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Loai Bitar,,PARTLY,,,,,,2026-06-06T12:27:28.042901+00:00,2026-06-06T12:27:28.042901+00:00,0,2026-06-06T12:27:28.042901+00:00
