change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-09-10,new,1001930,,,Villa,"New Contemporary Compound Villa, Private Pool",,1200.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Chai Choon Fa Newman,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-1001930.html,2026-08-04T21:18:19.994716+00:00,2026-09-10T22:26:07.492803+00:00,37,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,51584268,,,Land,BD16.5 per feet excellent location,,260000.0,,,BHD,sell,,,,,,,,,,,26.25,50.650001525878906,,,,Mohamed Mirza,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-muharraq-governorate-arad-2Ps4gIdQAWu.html,2026-05-31T13:58:31.068517+00:00,2026-09-10T22:26:07.492803+00:00,102,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,51826415,,,Villa,Lovely 3-BR compound villa with All Facilities,,680.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Chai Choon Fa Newman,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-2Q7CJTxX1c0.html,2026-05-31T13:58:31.068517+00:00,2026-09-10T22:26:07.492803+00:00,102,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,52143043,,,Compound,Spacious compound villa with Private Garden,,900.0,,,BHD,monthly,,,,,,,,,,,26.140336990356445,50.478271484375,,,,Chai Choon Fa Newman,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/compound-for-rent-northern-governorate-hamala-52143043.html,2026-05-31T13:58:31.068517+00:00,2026-09-10T22:26:07.492803+00:00,102,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,53059446,,,Office Space,Office space|380 sqmtr|7 car parks|Pantry|Toilets,,2100.0,,,BHD,monthly,,,,,,,,Sanabis,,,26.226558685302734,50.5459098815918,,,,Chandekode Rajesh Kumar,,YES,,,,,https://www.propertyfinder.bh/en/plp/commercial-rent/office-space-for-rent-capital-governorate-manama-sanabis-53059446.html,2026-06-07T16:30:36.484115+00:00,2026-09-10T22:26:07.492803+00:00,95,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,53085598,,,Retail,Beautiful Fitted Showroom|Ready to move in|360 sqm,,2200.0,,,BHD,monthly,,,,,,,,Sanabis,,,26.226558685302734,50.5459098815918,,,,Chandekode Rajesh Kumar,,YES,,,,,https://www.propertyfinder.bh/en/plp/commercial-rent/retail-for-rent-capital-governorate-manama-sanabis-53085598.html,2026-06-07T16:30:36.484115+00:00,2026-09-10T22:26:07.492803+00:00,95,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,53432588,,,Apartment,Premium Open plan flat with Designer Furniture,,550.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Dafina Muca,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-53432588.html,2026-05-31T13:58:31.068517+00:00,2026-09-10T22:26:07.492803+00:00,102,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,53601337,,,Apartment,Investment Opportunity/Ready Rented Flat/Free Hold,,72000.0,,,BHD,sell,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Dafina Muca,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-capital-governorate-seef-53601337.html,2026-05-31T13:58:31.068517+00:00,2026-09-10T22:26:07.492803+00:00,102,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,53709220,,,Apartment,MODERN | SEA VIEW | HIGH FLOOR | RENTED | BHD 704|,,80000.0,,,BHD,sell,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Hanaa Adel,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-capital-governorate-al-juffair-53709220.html,2026-05-31T13:58:31.068517+00:00,2026-09-10T22:26:07.492803+00:00,102,2026-09-10T22:26:07.492803+00:00
2026-09-10,new,54178722,,,Apartment,Beautiful 3 BHK|Close Kitchen|3 Balconies|WIFI,,375.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Talha Umer,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-54178722.html,2026-09-10T22:26:07.492803+00:00,2026-09-10T22:26:07.492803+00:00,0,2026-09-10T22:26:07.492803+00:00
