change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-06-30,new,1002843,,,Apartment,Stunning | Sea and pool View | Beach Access |,,185000.0,,,BHD,sell,,,,,,,,Diyar Al Muharraq,,,26.303447723388672,50.6461296081543,,,,Hanaa Adel,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-muharraq-governorate-diyar-al-muharraq-marassi-al-bahrain-1002843.html,2026-06-30T20:46:10.808700+00:00,2026-06-30T20:46:10.808700+00:00,0,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,1002938,,,Office Space,Office for sale in an iconic tower in Seef,,110000.0,,,BHD,sell,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Minguel Jacob Fernandes,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/commercial-buy/office-space-for-sale-capital-governorate-seef-1002938.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,51003231,,,Apartment,Top Floor Terrace |Integrated Facilities,,100000.0,,,BHD,sell,,,,,,,,Diyar Al Muharraq,,,26.303447723388672,50.6461296081543,,,,Ali Hasan,,YES,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-muharraq-governorate-diyar-al-muharraq-marassi-al-bahrain-2OYGAs7gUAy.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,51382539,,,Office Space,Lavish office for sale in the heart of Seef,,135000.0,,,BHD,sell,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Minguel Jacob Fernandes,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/commercial-buy/office-space-for-sale-capital-governorate-seef-2PgBKEhR5Hs.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,51745439,,,Office Space,Office for sale in a prime spot in Seef  district,,140000.0,,,BHD,sell,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Minguel Jacob Fernandes,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/commercial-buy/office-space-for-sale-capital-governorate-seef-2Q1dBOaEJNI.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,52571253,,,Land,Prime Corner Residential Plot RA in Karzkan,,126135.0,,,BHD,sell,,,,,,,,,,,26.113693237304688,50.48170471191406,,,,Ali Hasan,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-karzakkan-52571253.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,52571287,,,Land,Prime Residential Land RA in Bani Jamrah,,121685.0,,,BHD,sell,,,,,,,,,,,26.25605010986328,50.60966491699219,,,,Ali Hasan,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-bani-jamra-52571287.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,52571295,,,Land,Prime Corner Residential Land RA in Hamad Town,,120412.0,,,BHD,sell,,,,,,,,,,,26.12916374206543,50.49860763549805,,,,Ali Hasan,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-hamad-town-52571295.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,52753377,,,Villa,Spacious Villa | Maid Room | Close to the Highway,,136000.0,,,BHD,sell,,,,,,,,,,,26.266666412353516,50.650001525878906,,,,Sadik Ali,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-muharraq-governorate-galali-52753377.html,2026-06-30T20:46:10.808700+00:00,2026-06-30T20:46:10.808700+00:00,0,2026-06-30T20:46:10.808700+00:00
2026-06-30,new,52880467,,,Villa,Prime 4 Bedroom Villa in Janabiya,,550.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Ali Hasan,,NO,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-52880467.html,2026-05-31T13:58:31.068517+00:00,2026-06-30T20:46:10.808700+00:00,30,2026-06-30T20:46:10.808700+00:00
