change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-06-22,new,1001669,,,Apartment,Modern | Sea View | Balcony | Bright | High Floor,,700.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Osama Ahmad,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-1001669.html,2026-06-22T21:07:15.511458+00:00,2026-06-22T21:07:15.511458+00:00,0,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,51903401,,,Apartment,SEEF PLAZA - 1 BED Modern Specious Apartment,,260.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Maaroof VK,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-2QBPxaMzmng.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,51984412,,,Villa,Spacious Front Garden | High Finishing,,260000.0,,,BHD,sell,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Husain Mansoor,,PARTLY,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-northern-governorate-janabiya-51984412.html,2026-06-22T21:07:15.511458+00:00,2026-06-22T21:07:15.511458+00:00,0,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52195984,,,Apartment,2 BHK | SEMIFURNISHED | NEWLY RENOVATED | With EWA,,190.0,,,BHD,monthly,,,,,,,,,,,26.168216705322266,50.57180404663086,,,,Sherad  Maas ,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-central-governorate-jurdab-52195984.html,2026-06-22T21:07:15.511458+00:00,2026-06-22T21:07:15.511458+00:00,0,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52222889,,,Apartment,Great Facilities | Spacious | Pet Friendly,,260.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Katherine Chapman,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-52222889.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52302084,,,Apartment,Newly Renovated | Furnished | 5-Star Living,,330.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Katherine Chapman,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-52302084.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52409503,,,Apartment,Studio apartment with Electricity water | AC,,170.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Abdul  Jabbar .,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-52409503.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52463399,,,Apartment,SEA VIEW | GARDEN | POOL | MAID AND DRIVER ROOM,,1500.0,,,BHD,monthly,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,MOHAMED ABDULLA   HAMADA ALHAYKI,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-central-governorate-tubli-52463399.html,2026-06-22T21:07:15.511458+00:00,2026-06-22T21:07:15.511458+00:00,0,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52570706,,,Villa,Luxury Villa with Sea View in Prime Tubli,,145000.0,,,BHD,sell,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Husain Mansoor,,NO,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-central-governorate-tubli-52570706.html,2026-06-22T21:07:15.511458+00:00,2026-06-22T21:07:15.511458+00:00,0,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52754130,,,Apartment,BRIGHT &SPACIOUS HOME | BALCONY | MODERN RESIDENCE,,550.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Daniel Nwajiaku,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-52754130.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52830383,,,Villa,BALCONY | SPACIOUS ROOMS | FACILITIES | INCLUSIVE,,775.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Daniel Nwajiaku,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-capital-governorate-al-juffair-52830383.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52854891,,,Apartment,LUXURY | CITY VIEW | SPACIOUS ROOMS | AMENITIES,,500.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Daniel Nwajiaku,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-52854891.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,52905943,,,Apartment,MODERN | BALCONY | GREAT FACILITIES | HOUSEKEEPING,,400.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Daniel Nwajiaku,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-52905943.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53059298,,,Villa,LIVE IN ROYALTY| POOL & SEA VIEWS|,,450000.0,,,BHD,sell,,,,,,,,Najma,,,26.29715919494629,50.669647216796875,,,,Violeta Abboud,,YES,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-muharraq-governorate-amwaj-islands-najma-53059298.html,2026-06-22T21:07:15.511458+00:00,2026-06-22T21:07:15.511458+00:00,0,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53296779,,,Apartment,LUXURY | GREAT AMENITIES | MODERN | BALCONY,,300.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Daniel Nwajiaku,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-53296779.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53377778,,,Villa,Hot deal | 2 Halls | 2 Kitchens | Best price,,110000.0,,,BHD,sell,,,,,,,,,,,26.113693237304688,50.48170471191406,,,,Hasan Mansoor,,NO,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-northern-governorate-karzakkan-53377778.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53377785,,,Apartment,Hot Deal | Behind Karami restaurant – Grab It Now!,,50000.0,,,BHD,sell,,,,,,,,,,,26.149999618530273,50.58333206176758,,,,Hasan Mansoor,,PARTLY,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-central-governorate-sanad-53377785.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53377810,,,Land,Prime location | Sewer system | Asphalted roads,,85000.0,,,BHD,sell,,,,,,,,,,,26.113693237304688,50.48170471191406,,,,Hasan Mansoor,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-karzakkan-53377810.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53377834,,,Land,| Asphalted roads | Prime location | EWA services,,100000.0,,,BHD,sell,,,,,,,,,,,26.08335304260254,50.48234558105469,,,,Hasan Mansoor,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-sadad-53377834.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53377838,,,Land,Prime Spot | Services readily available,,67000.0,,,BHD,sell,,,,,,,,,,,26.123769760131836,50.469722747802734,,,,Hasan Mansoor,,,,,,,https://www.propertyfinder.bh/en/plp/buy/land-for-sale-northern-governorate-dumistan-53377838.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
2026-06-22,new,53404439,,,Apartment,BRAND NEW | LUXURY | SPACIOUS ROOMS | BALCONY,,480.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Daniel Nwajiaku,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-53404439.html,2026-05-31T13:58:31.068517+00:00,2026-06-22T21:07:15.511458+00:00,22,2026-06-22T21:07:15.511458+00:00
