change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-08-10,new,1000930,,,Villa,| BIG HOUSE FOR A BIG FAMILY! | GREAT DEAL! |,,138000.0,,,BHD,sell,,,,,,,,,,,26.2631893157959,50.63755416870117,,,,Violeta Abboud,,NO,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-muharraq-governorate-al-zayayina-1000930.html,2026-05-31T13:58:31.068517+00:00,2026-08-10T20:51:18.479280+00:00,71,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,53490315,,,Villa,5 BEDROOM VILLA II PRIME LOCATION II HIDD,,550.0,,,BHD,monthly,,,,,,,,,,,26.21263313293457,50.67418670654297,,,,Sheraz Butt,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-hidd-53490315.html,2026-05-31T13:58:31.068517+00:00,2026-08-10T20:51:18.479280+00:00,71,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,53765768,,,Apartment,Sea / Pool  View | Direct Beach |  Mall  Access,,450.0,,,BHD,monthly,,,,,,,,Diyar Al Muharraq,Marassi Shores Residences,,26.303447723388672,50.6461296081543,,,,Sonali Fernandes,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-diyar-al-muharraq-marassi-shores-residences-53765768.html,2026-05-31T13:58:31.068517+00:00,2026-08-10T20:51:18.479280+00:00,71,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54262796,,,Apartment,Family Apartment For Rent in Daih Area,,150.0,,,BHD,monthly,,,,,,,,,,,26.225631713867188,50.535701751708984,,,,Hasan ABDULELAH ABDULHUSAIN Ahmed,,NO,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-al-daih-54262796.html,2026-06-10T21:00:38.499992+00:00,2026-08-10T20:51:18.479280+00:00,60,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54626096,,,Apartment,Seaview/2BR+maid/Partially upgraded/Tala,,95000.0,,,BHD,sell,,,,,,,,Tala Island,,,26.300025939941406,50.66316223144531,,,,Svetlana Resheliyan,,PARTLY,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-muharraq-governorate-amwaj-islands-tala-island-54626096.html,2026-06-23T20:51:22.852189+00:00,2026-08-10T20:51:18.479280+00:00,47,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54654548,,,Apartment,Luxury Lifestyle Awaits | Stunning 1 Bedroom Apart,,600.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Sheraz Butt,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-54654548.html,2026-06-24T20:40:58.428770+00:00,2026-08-10T20:51:18.479280+00:00,47,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54744512,,,Apartment,Premium Apartment with Exceptional Amenities,,550.0,,,BHD,monthly,,,,,,,,,,,26.249584197998047,50.580360412597656,,,,Sheraz Butt,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-bahrain-bay-54744512.html,2026-06-27T20:31:13.793073+00:00,2026-08-10T20:51:18.479280+00:00,44,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54744580,,,Apartment,Elegant Garden Villa in a Prestigious Compound,,900.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Sheraz Butt,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-saar-54744580.html,2026-06-28T20:33:34.411222+00:00,2026-08-10T20:51:18.479280+00:00,43,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54801683,,,Apartment,STANDALONE II FURNISHED VILLA II 5 BEDROOM II POOL,,1400.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,SABIR,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-54801683.html,2026-06-29T20:43:30.057141+00:00,2026-08-10T20:51:18.479280+00:00,42,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54801689,,,Apartment,BUDGET FRIENDLY 3 BEDROOM APARTMENT II JANABYIAH,,380.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,SABIR,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-54801689.html,2026-06-29T20:43:30.057141+00:00,2026-08-10T20:51:18.479280+00:00,42,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,54942372,,,Apartment,BRIGHT AND SPACIOUS 2 BEDROOM FULLY FURNISHED,,360.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,SABIR,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-saar-54942372.html,2026-07-04T21:05:04.819049+00:00,2026-08-10T20:51:18.479280+00:00,36,2026-08-10T20:51:18.479280+00:00
2026-08-10,new,55085054,,,Apartment,Bright specious I With ACs and Curtains,,250.0,,,BHD,monthly,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Sheraz Butt,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-central-governorate-tubli-982460.html,2026-07-09T21:28:23.078681+00:00,2026-08-10T20:51:18.479280+00:00,31,2026-08-10T20:51:18.479280+00:00
