change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-08-25,new,1bfbe734-dc22-4fa0-8199-0528c21dd985,,,,Meliá Beachfront Hotels & Resorts,,0.0,,,BHD,,,,,,,,,,,,26.28848,50.663812,,,,Infracorp,,,not_started,,,,/en/new-projects/infracorp/melia-beachfront-hotels-and-resorts,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,52650354,,,Apartment,BALCONY|FURNISHED 1 BED ROOM | JUST 155 INCLUSIVE,,155.0,,,BHD,monthly,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,DILSHAB HAMSA,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-central-governorate-tubli-52650354.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,53008460,,,Apartment,2BHK SEMI FURNISHED | BALCONY | CLOSED KITCHEN,,250.0,,,BHD,monthly,,,,,,,,,,,26.21263313293457,50.67418670654297,,,,JASIM AHMED ABDULLA MOHAMED HASAN,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-hidd-53008460.html,2026-06-04T09:20:16.617738+00:00,2026-08-25T20:39:04.524858+00:00,82,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,53295682,,,Apartment,Sea View Penthouse with Huge Terrace,,450.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,Husain Alsebea,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-53295682.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,53378021,,,Apartment,LUXURY  SEA VIEW| PET FRIENDLY | GYM & SECURITY,,1200.0,,,BHD,monthly,,,,,,,,,,,26.241750717163086,50.5663948059082,,,,DILSHAB HAMSA,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-reef-island-53378021.html,2026-05-31T13:58:31.068517+00:00,2026-08-25T20:39:04.524858+00:00,86,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,53378086,,,Apartment,SEA VIEW|DOUBLE BALCONY|CENTRALISED A/C|,,900.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,DILSHAB HAMSA,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-53378086.html,2026-05-31T13:58:31.068517+00:00,2026-08-25T20:39:04.524858+00:00,86,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,53378314,,,Villa,CENTRALISED A\C|COVERED PARKING|  GYM AND POOL,,300.0,,,BHD,monthly,,,,,,,,,,,26.149999618530273,50.58333206176758,,,,DILSHAB HAMSA,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-central-governorate-sanad-53378314.html,2026-05-31T13:58:31.068517+00:00,2026-08-25T20:39:04.524858+00:00,86,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,53461514,,,Villa,SEA VIEW|FAMILY FRIENDLY |3 FLOORS|PRIVATE POOL,,1600.0,,,BHD,monthly,,,,,,,,Amwaj Avenue,,,26.29302978515625,50.66474151611328,,,,DILSHAB HAMSA,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-amwaj-islands-amwaj-avenue-53461514.html,2026-05-31T13:58:31.068517+00:00,2026-08-25T20:39:04.524858+00:00,86,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,54179549,,,Apartment,BALCONY|POOL&GYM| FULLY FURNISHED | WITH WIFI,,310.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,DILSHAB HAMSA,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-54179549.html,2026-06-10T21:00:38.499992+00:00,2026-08-25T20:39:04.524858+00:00,75,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,54370569,,,Apartment,UNLIMITED EWA | Closed Kitchen | Bright | Balcony,,500.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Aileen Camarillo,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-54370569.html,2026-06-14T20:36:23.817039+00:00,2026-08-25T20:39:04.524858+00:00,72,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,55141832,,,Apartment,APARTMENT SALE 3 BEDROOMS NEAR ALMERCADO MALL,,66500.0,,,BHD,sell,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Kader CMA,,PARTLY,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-northern-governorate-janabiya-55141832.html,2026-07-11T20:58:11.932263+00:00,2026-08-25T20:39:04.524858+00:00,44,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424006,,,Apartment,Luxury Furniture’s Apt + Pool in zinj,,300.0,,,BHD,monthly,,,,,,,,,,,26.214487075805664,50.584754943847656,,,,Raaf R,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-adliya-56424006.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424009,,,Apartment,Luxury Furniture’s Apt + Pool in zinj,,300.0,,,BHD,monthly,,,,,,,,,,,26.214487075805664,50.584754943847656,,,,Raaf R,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-adliya-966295.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424011,,,Villa,Stunning Unfurnished 3BR Compound Villa+Garden,,450.0,,,BHD,monthly,,,,,,,,,,,26.219327926635742,50.579288482666016,,,,Raaf R,,NO,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-capital-governorate-manama-salmaniya-56424011.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424023,,,Apartment,New stylish Modern 2BR Apartment With Pool & GYM,,390.0,,,BHD,monthly,,,,,,,,,,,26.2102108001709,50.56403350830078,,,,Aby N,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-zinj-56424023.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424024,,,Apartment,Great Deal Spacious Semi Furnished 2BR+Balcony,,280.0,,,BHD,monthly,,,,,,,,,,,26.207910537719727,50.587345123291016,,,,Aby N,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-56424024.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424025,,,Office Space,█Stunning office█175 SQM █ 3 Offices Rooms█450 BD█,,450.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,A  Ali ,,YES,,,,,https://www.propertyfinder.bh/en/plp/commercial-rent/office-space-for-rent-capital-governorate-seef-56424025.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424026,,,Villa,"Upgraded Spaicous standlone 5BR villa Pool,Garden",,1100.0,,,BHD,monthly,,,,,,,,,,,26.2102108001709,50.56403350830078,,,,Aby N,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-capital-governorate-manama-zinj-56424026.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424027,,,Apartment,New Furniture 3 Bedroom Closed Kitchen Balcony,,430.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Aby N,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-56424027.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424028,,,Apartment,Renovated Studio Near Millennium Unlimited EWA,,170.0,,,BHD,monthly,,,,,,,,,,,26.2102108001709,50.56403350830078,,,,Aby N,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-zinj-56424028.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424029,,,Villa,"Cozy Semi Furnished 3BR Villa+Garden,Pool &Gym",,550.0,,,BHD,monthly,,,,,,,,,,,26.219327926635742,50.579288482666016,,,,Aby N,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-capital-governorate-manama-salmaniya-56424029.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424030,,,Apartment,Elegant Furnished 2BR Apt+Balcony Pool & GYM,,430.0,,,BHD,monthly,,,,,,,,,,,26.207910537719727,50.587345123291016,,,,Aby N,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-56424030.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424032,,,Apartment,RENOVATED 2BR | PET FRIENDLY | PRIVATE YARD,,330.0,,,BHD,monthly,,,,,,,,Amwaj Homes,,,26.288480758666992,50.66381072998047,,,,Ali  Jawad ,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-amwaj-homes-56424032.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424034,,,Apartment,LOVELY SEA VIEW BALCONY PET FREE,,700.0,,,BHD,monthly,,,,,,,,Bahrain Financial Harbour,,,26.23778533935547,50.57342529296875,,,,Ezekiel Kagugube,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-bahrain-financial-harbour-56424034.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56424035,,,Apartment,GREAT DEAL | RENOVATED 2BR | BALCONY | SEA VIEW,,330.0,,,BHD,monthly,,,,,,,,Amwaj Homes,,,26.288480758666992,50.66381072998047,,,,Ali  Jawad ,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-amwaj-homes-56424035.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
2026-08-25,new,56443383,,,Office Space,█Magnifice office█80 SQM █ 2 Offices Rooms█350 BD█,,350.0,,,BHD,monthly,,,,,,,,,,,26.239999771118164,50.5369987487793,,,,A  Ali ,,YES,,,,,https://www.propertyfinder.bh/en/plp/commercial-rent/office-space-for-rent-capital-governorate-seef-56443383.html,2026-08-25T20:39:04.524858+00:00,2026-08-25T20:39:04.524858+00:00,0,2026-08-25T20:39:04.524858+00:00
