change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-06-03,new,1000124,,,,luxurious apartment 2 bhk below market price!!,,380.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Barath Nunavathi,,YES,,,,,,2026-06-02T00:10:52.106132+00:00,2026-06-03T13:37:01.156638+00:00,1,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1000874,,,,Luxury villa for sale in Hamad Town,,299000.0,,,BHD,sell,,,,,,,,,,,26.12916374206543,50.49860763549805,,,,Ebrahim Alsaleem,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1000877,,,,Gorgeous 1 bhk with facilities below market price,,300.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Barath Nunavathi,,YES,,,,,,2026-06-02T00:10:52.106132+00:00,2026-06-03T13:37:01.156638+00:00,1,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1001031,,,,Brand New / Elegant /Semifurnished / 2BR,,200.0,,,BHD,monthly,,,,,,,,,,,26.27199935913086,50.60900115966797,,,,Al-Ahlia Real Estate,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1001841,,,,Retail Shops | Vibrant Area | Saraya Abu Qowa,,350.0,,,BHD,monthly,,,,,,,,,,,26.19185447692871,50.509178161621094,,,,Mohammed Salman,,NO,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1001857,,,,Prime Location|Corner|Private pool|Private garden,,250000.0,,,BHD,sell,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Ali Almalek,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1002237,,,,Freehold - Corner Land (BB) -  Prime Location,,1769065.0,,,BHD,sell,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Ahmed Alkuwaiti,,,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1002841,,,,Large Two bedrooms apartment in Harbor Row,,800.0,,,BHD,monthly,,,,,,,,,,,26.23778533935547,50.57342529296875,,,,Artyom Maulenov,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,1002930,,,,Four new apartments sale Riffa,,65000.0,,,BHD,sell,,,,,,,,,,,26.1314754486084,50.568843841552734,,,,Deewania estate agency,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51000045,,,,Luxury Villa for Sale in Tubli – Prime Location,,245000.0,,,BHD,sell,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Ahmed Zekrait,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51000087,,,,Land I RB I Tasheel Program I Family Community,,89400.0,,,BHD,sell,,,,,,,,,,,26.123769760131836,50.469722747802734,,,,Abdulwahab Waheed,,,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51000433,,,,Luxury | Sea View | Maidroom | Big Balcony,,1500.0,,,BHD,monthly,,,,,,,,,,,26.241750717163086,50.5663948059082,,,,Osama Ahmad,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51000509,,,,BRAND NEW WAREHOUSE /STORE /PRIME LOCATION BURI,,450.0,,,BHD,monthly,,,,,,,,,,,26.14974594116211,50.50010299682617,,,,San Siro,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51002918,,,,BRAND NEW WAREHOUSE /STORE / BURI/250 SQM,,350.0,,,BHD,monthly,,,,,,,,,,,26.14974594116211,50.50010299682617,,,,San Siro,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51174220,,,,Luxury Two bedrooms in Bahrain  Financial Harbor,,850.0,,,BHD,monthly,,,,,,,,,,,26.23778533935547,50.57342529296875,,,,Artyom Maulenov,,YES,,,,,,2026-06-03T13:37:01.156638+00:00,2026-06-03T13:37:01.156638+00:00,0,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51203396,,,,Spacious Family Apartment - Unfurnished,,240.0,,,BHD,monthly,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Mona Ashkanani,,NO,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51263089,,,,MODERN | ELEGANT | PRIME LOCATION IN TUBLI,,125000.0,,,BHD,sell,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Husain Al-Shaikh,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51292287,,,,Elegant Freehold Apartment | for Sale,,74000.0,,,BHD,sell,,,,,,,,,,,26.12916374206543,50.49860763549805,,,,H2H,,NO,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51323191,,,,LIMITLESS LIVING-LOVE WHERE YOU LIVE IN THE CITY,,145000.0,,,BHD,sell,,,,,,,,,,,26.230030059814453,50.55890655517578,,,,Reina San Pascual,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51353138,,,,Burooj beachfront luxurious villa with Seaview,,167000.0,,,BHD,sell,,,,,,,,,,,26.113693237304688,50.48170471191406,,,,Salman Ahmed,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51381857,,,,Office Space for Rent in (Budaiya Road),,300.0,,,BHD,monthly,,,,,,,,,,,26.213165283203125,50.447471618652344,,,,Abbas  Altaraifi,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51383139,,,,3 BHK NEAR RCSI | GAS | AMENITIES | 70 BD EWA,,400.0,,,BHD,monthly,,,,,,,,,,,26.27199935913086,50.60900115966797,,,,SILPA S,,YES,,,,,,2026-06-02T00:10:52.106132+00:00,2026-06-03T13:37:01.156638+00:00,1,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51412220,,,,Showroom - Prime Location - Corner Unit,,3200.0,,,BHD,monthly,,,,,,,,,,,26.123153686523438,50.54193878173828,,,,Ebrahim Alsaleem,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51442306,,,,"Maraya Square, Open spaces for rent, Budaiya Road",,300.0,,,BHD,monthly,,,,,,,,,,,26.22623634338379,50.49492263793945,,,,Sayed Sadeq Jaafar,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51442426,,,,Commercial Shops for Rent in Saar,,500.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Sayed Sadeq Jaafar,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51529309,,,,8-Unit Industrial Warehouses with Factory Licenses,,3.0,,,BHD,monthly,,,,,,,,,,,26.21263313293457,50.67418670654297,,,,Alaa Abdelaziz,,NO,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51611134,,,,Luxury Corner Villa with Double Height Design,,260000.0,,,BHD,sell,,,,,,,,,,,26.188888549804688,50.54999923706055,,,,Hesham Ismaeel,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51611137,,,,Lowest Price | Prime Location| Investment & Living,,324125.0,,,BHD,sell,,,,,,,,,,,26.123769760131836,50.469722747802734,,,,Hesham Ismaeel,,,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51638006,,,,Sea Views 2BHK | Balcony  Pool Gym | Sauna steam,,450.0,,,BHD,monthly,,,,,,,,,,,26.288480758666992,50.66381072998047,,,,ABDUL JABBAR TAHIR,,YES,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51638382,,,,Prime Land in Dumistan on  Al Mazara Street,,68000.0,,,BHD,sell,,,,,,,,,,,26.123769760131836,50.469722747802734,,,,Ahmed Al-AAli,,,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51638395,,,,“Spacious 5-Bedroom Villa in Hamad Town”,,122000.0,,,BHD,sell,,,,,,,,,,,26.12916374206543,50.49860763549805,,,,Ahmed Al-AAli,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51638906,,,,Spacious 4BHK Apartment For Sale | Car parking,,77000.0,,,BHD,sell,,,,,,,,,,,26.128984451293945,50.58171463012695,,,,Zain Jabbar,,NO,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51666002,,,,RESIDENTIAL | COMMERCIAL | AC PROVIDED,,200.0,,,BHD,monthly,,,,,,,,,,,26.266666412353516,50.650001525878906,,,,Muhammad,,PARTLY,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
2026-06-03,new,51692701,,,,3 BEDROOM | MAID ROOM | 5 BATHROOM FLAT,,250.0,,,BHD,monthly,,,,,,,,,,,26.266666412353516,50.650001525878906,,,,Muhammad,,NO,,,,,,2026-05-31T13:58:31.068517+00:00,2026-06-03T13:37:01.156638+00:00,2,2026-06-03T13:37:01.156638+00:00
