change_date,change_type,listing_id,category,listing_type,property_type,title,price_prev,price_curr,price_delta,price_delta_pct,currency,price_period,area_size,area_unit,beds_min,beds_max,baths_min,city,area,community,sub_community,compound,latitude,longitude,developer,project_name,agency_name,agent_name,agent_phone,furnished,completion_status,permit_number,rera_number,amenities,share_url,first_seen_at,last_seen_at,days_on_market,scraped_at
2026-06-14,new,1001039,,,Apartment,APT For Rent Close To EL Mercado Mall | Brand New,,250.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-1001039.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1001173,,,Office Space,Commercial Office For Rent in Saar,,200.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/commercial-rent/office-space-for-rent-northern-governorate-saar-1001173.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002009,,,Apartment,APT For Rent Close To EL Mercado Mall,,325.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Abdulla Makhlooq,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-1002009.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002011,,,Apartment,APT For Rent Close To EL Mercado Mall,,350.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Abdulla Makhlooq,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-1002011.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002014,,,Apartment,Apart For Rent Close TO EL Mercado Mall,,280.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Abdulla Makhlooq,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-1002014.html,2026-06-09T20:48:20.669724+00:00,2026-06-14T20:36:23.817039+00:00,4,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002069,,,Apartment,Brand New | Balcony | Near kingdom university,,350.0,,,BHD,monthly,,,,,,,,,,,26.130512237548828,50.55546569824219,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-southern-governorate-riffa-1002069.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002071,,,Apartment,Brand New | Balcony | Near kingdom university,,350.0,,,BHD,monthly,,,,,,,,,,,26.130512237548828,50.55546569824219,,,,Abdulla Makhlooq,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-southern-governorate-riffa-1002071.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002075,,,Apartment,Elegant Studio For Rent in Prime Hamad Town,,150.0,,,BHD,monthly,,,,,,,,,,,26.12916374206543,50.49860763549805,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-hamad-town-1002075.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002087,,,Apartment,For Sale – Spacious Semi-Furnished APT in For Sale,,66000.0,,,BHD,sell,,,,,,,,,,,26.130512237548828,50.55546569824219,,,,Abdulla Makhlooq,,PARTLY,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-southern-governorate-riffa-1002087.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,1002092,,,Apartment,Brand New | Balcony | Near kingdom university,,250.0,,,BHD,monthly,,,,,,,,,,,26.130512237548828,50.55546569824219,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-southern-governorate-riffa-1002092.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,51146115,,,Apartment,SPACIOUS FLAT | CLOSED KITCHEN | GAS COOKER,,350.0,,,BHD,monthly,,,,,,,,,,,26.211111068725586,50.601112365722656,,,,Mohammed Ali Abdulla ,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-2PTjN276d8q.html,2026-06-10T21:00:38.499992+00:00,2026-06-14T20:36:23.817039+00:00,3,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,51262987,,,Villa,Brand new 4 Bed villa in new Arad,,127000.0,,,BHD,sell,,,,,,,,,,,26.25,50.650001525878906,,,,Ayman Jnedi,,NO,completed_primary,,,,https://www.propertyfinder.bh/en/plp/buy/villa-for-sale-muharraq-governorate-arad-2PZQxbWgWRc.html,2026-06-14T20:36:23.817039+00:00,2026-06-14T20:36:23.817039+00:00,0,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,51666045,,,Apartment,LUXURY MODERN 2 BHK FLAT FOR RENT,,450.0,,,BHD,monthly,,,,,,,,Sanabis,,,26.226558685302734,50.5459098815918,,,,SILPA S,,YES,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-sanabis-2PxHPoJsmLg.html,2026-06-02T00:10:52.106132+00:00,2026-06-14T20:36:23.817039+00:00,12,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,51718478,,,Apartment,Sea View - Golden Visa Eligibility - Beach Access,,135000.0,,,BHD,sell,,,,,,,,Diyar Al Muharraq,Marassi Shores Residences,,26.303447723388672,50.6461296081543,,,,Lina Sabrawi,,YES,completed,,,,https://www.propertyfinder.bh/en/plp/buy/apartment-for-sale-muharraq-governorate-diyar-al-muharraq-marassi-shores-residences-2PzwvY8OOWW.html,2026-06-14T20:36:23.817039+00:00,2026-06-14T20:36:23.817039+00:00,0,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,51826408,,,Apartment,APT For Rent Close To EL Mercado Mall,,280.0,,,BHD,monthly,,,,,,,,,,,26.185943603515625,50.46711349487305,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-2Q7C25gWerA.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
2026-06-14,new,51826425,,,Office Space,Commercial Office For Rent In Saar,,250.0,,,BHD,monthly,,,,,,,,,,,26.19164276123047,50.48757553100586,,,,Abdulla Makhlooq,,PARTLY,,,,,https://www.propertyfinder.bh/en/plp/commercial-rent/office-space-for-rent-northern-governorate-saar-2Q7CfmOrf16.html,2026-05-31T13:58:31.068517+00:00,2026-06-14T20:36:23.817039+00:00,14,2026-06-14T20:36:23.817039+00:00
